Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Kosovo,XKX,Gini index,SI.POV.GINI,..,..,..,29,..,31.2,30.3,..,..,31.8,33.3,27.8,29,26.3,27.3,26.5,26.7,44.2,44.6,40.2,57.4,49.4,38.3,..,..
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,60585.3027103186,59099.6653440899,59348.6173050157,67984.3145416049,73298.0622200601,78193.9012534167,79521.3484751938,79474.7611759618,77036.5084233618,67896.2680805032,62956.2153213671,64844.5018948601,64908.262745514,62458.8089103273,60065.6544379887,57763.5174384765,56936.620843298,52285.5871201723,51623.8079091411,51380.6455015764,49372.572947425,50651.9575764025,51379.8833275093,47777.4012762173,45426.9453957872
Kuwait,KWT,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99,99.908,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Kyrgyz Republic,KGZ,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3638.46314292227,3795.89059344129,3760.53239965257,3982.92722017802,4211.52248307857,4156.95849230116,4240.17017797554,4558.71267894172,4894.9427801376,4969.96132720374,4876.47964886483,5092.85165751678,4993.39431683528,5418.54061993935,5513.7544695252,5600.2143342846,5715.01041179003,5861.22200040503,5951.82876758606,6087.60193826927,5537.79547319377,5736.47883415154,6139.77788825006,6575.77541290499,7046.31027413488
Kyrgyz Republic,KGZ,Gini index,SI.POV.GINI,31,30.2,30.3,28.7,34.8,32.6,37.4,33.9,31.5,29.9,30.1,27.8,27.4,28.8,26.8,29,26.8,27.3,27.7,29.7,29,28.8,26.4,27.2,..
Kyrgyz Republic,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.298,35.296,35.295,35.293,35.292,35.29,35.289,35.287,35.285,35.284,35.306,35.352,35.423,35.517,35.635,35.777,35.944,36.135,36.351,36.591,36.856,37.146,37.461,37.801,38.166
Lao PDR,LAO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2899.01961879748,3015.63258480614,3143.22327579556,3282.9853971272,3441.16999706515,3630.55878769378,3881.53736632657,4112.25301659759,4367.162880257,4625.07173324518,4946.10563678173,5266.87866924206,5608.96956337059,5974.47368943414,6341.2122967032,6703.74124348885,7063.25545347926,7432.4596330485,7775.08574451883,8075.27502377003,7995.59502527818,8080.43553249923,8183.03286472653,8372.15591874407,8610.90166279666
Lao PDR,LAO,Gini index,SI.POV.GINI,..,..,32.6,..,..,..,..,35.4,..,..,..,..,36,..,..,..,..,..,38.8,..,..,..,..,..,..
Lao PDR,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.977,22.993,24.044,25.126,26.242,27.186,27.748,28.316,28.893,29.475,30.064,30.66,31.264,31.872,32.487,33.108,33.736,34.368,35.004,35.645,36.29,36.939,37.592,38.247,38.906
Latvia,LVA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,14554.2131724037,15695.906718153,17096.5594440255,18717.6675525538,20574.118201251,23213.3539355881,26431.8140222767,29423.7371235063,28726.9722869522,24520.6791475489,24119.7307848939,25308.7322074626,27496.5454583635,28375.1842887263,29243.7412502629,30599.6133134147,31668.5148442662,33036.3915943437,34729.7062763057,35208.1934590859,34225.8976044058,36912.0130602161,37681.0452439337,38796.5510159878,38936.0453870454
Latvia,LVA,Gini index,SI.POV.GINI,..,..,35.1,36.5,36.4,39,35.6,37.5,37.2,35.9,35,35.8,35.2,35.5,35.1,34.2,34.3,35.6,35.1,34.5,35.7,34.3,33.7,34,..
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.067,67.95,67.85,67.8,67.9,68,67.967,67.9,67.834,67.814,67.841,67.869,67.897,67.925,67.952,67.98,68.021,68.075,68.142,68.222,68.315,68.421,68.54,68.671,68.815
Lebanon,LBN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,11571.7326041085,11817.9305012844,12053.8341563826,12272.3440677497,12882.0757995163,13024.6648924956,13003.680803908,13941.5614244767,14955.1413563252,16264.3506182706,17390.7584012958,17353.1960845294,17323.3013764282,16396.4969302163,15205.873265402,14980.020515614,15572.3611739774,16128.5838196051,16290.0516478592,15659.5661040012,12507.4366368078,11599.7755083765,11474.7505845558,11330.2687387422,..
Lebanon,LBN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,31.8,..,..,..,..,..,..,..,..,..,..,35.3,..,..
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,86,86.118,86.24,86.366,86.494,86.627,86.762,86.901,87.042,87.187,87.334,87.484,87.636,87.79,87.947,88.106,88.266,88.429,88.593,88.758,88.925,89.093,89.262,89.432,89.603
Lesotho,LSO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1932.15793223415,2004.03350215955,2024.78727304864,2127.37302160132,2178.66474674332,2275.01614419256,2381.02024562073,2470.31462127885,2589.16635854686,2538.19341751854,2651.37804898226,2749.31958166573,2894.22705048142,2914.37515966739,2930.61724036206,2986.95866729879,3057.26091568162,2924.68096193272,2846.41828124649,2773.28639887236,2517.11041897944,2544.78249551214,2577.54544127769,2595.82952310453,2637.91651023395
Lesotho,LSO,Gini index,SI.POV.GINI,..,..,51.2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.9,..,..,..,..,..,..,..
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,19.548,20.067,20.597,21.137,21.689,22.249,22.82,23.304,23.796,24.293,24.798,25.31,25.704,26.101,26.502,26.908,27.317,27.73,28.153,28.585,29.028,29.48,29.943,30.415,30.897
Liberia,LBR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1868.17975587618,1867.11910921753,1887.64601570733,1308.15090140274,1326.53565502695,1335.61728880785,1364.60347323709,1422.10019670004,1463.12408187297,1492.99817384053,1538.85083488512,1601.03374045996,1668.97289588776,1774.5205777394,1750.1438489328,1714.09047960464,1653.31050211233,1661.30290782171,1647.97443793846,1575.76665001238,1497.37692436272,1539.20892304674,1578.99837069175,1616.92373356695,1658.2599942501
Liberia,LBR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,36.4,..,..,..,..,..,..,33.2,..,35.3,..,..,..,..,..,..,..,..
Liberia,LBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,44.331,44.673,45.017,45.361,45.706,46.051,46.396,46.742,47.088,47.445,47.813,48.193,48.583,48.985,49.397,49.82,50.254,50.697,51.151,51.615,52.089,52.573,53.065,53.567,54.077
Libya,LBY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,17742.3474896438,17111.4835611225,16625.0592103276,18417.8843446972,18846.2418698799,20644.0270766892,21539.6274538208,22416.1098051613,21909.429070862,20513.5632098849,21109.9679253729,10739.0931713183,20595.580038429,16553.1426523565,12495.792970176,12192.1386217463,11828.7113766913,15424.055430096,16380.8515494718,14333.4224412442,9976.03740275891,12641.5097714075,11456.0768149668,12478.1434623596,12275.9104976538
Libya,LBY,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,76.387,76.502,76.629,76.768,76.919,77.08,77.253,77.437,77.632,77.837,78.052,78.277,78.512,78.756,79.009,79.27,79.54,79.817,80.102,80.393,80.691,80.994,81.302,81.606,81.907
Liechtenstein,LIE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,15.13,14.962,14.906,14.85,14.795,14.739,14.684,14.629,14.574,14.519,14.464,14.41,14.367,14.334,14.313,14.303,14.303,14.315,14.338,14.371,14.416,14.471,14.538,14.617,14.707
Lithuania,LTU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,15771.4269595328,16933.0225490496,18216.5452581272,20302.9848798403,21867.2861464791,23944.7019948719,26129.3392566938,29370.7739737176,30445.7809464936,26217.5449293891,26887.4913057701,29240.7487851392,30920.330402208,32474.6413533554,33975.0843756963,35251.2986931775,36618.1468417838,38774.4892011822,41019.7901632878,43062.3228425315,43091.7973723526,45873.5273239486,46651.2145810247,46159.7081733083,47169.0084190287
Lithuania,LTU,Gini index,SI.POV.GINI,31.7,32,31.9,35.5,37,35.3,34.4,34.8,35.7,37.2,33.6,32.5,35.1,35.3,37.7,37.4,38.4,37.3,35.7,35.3,36,36.7,36.6,36,..
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.986,66.919,66.828,66.737,66.646,66.635,66.706,66.777,66.848,66.842,66.757,66.741,66.864,66.986,67.108,67.23,67.366,67.516,67.679,67.855,68.046,68.249,68.465,68.694,68.936
Luxembourg,LUX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,114141.585295622,116258.426812926,118757.530526236,120396.257843179,123720.261499488,124866.858810412,130284.96750238,138677.965491876,135812.22230327,129002.240187517,131432.059616316,129885.369760706,128895.405145048,129945.453783621,130247.661687069,130097.2561798,133661.649729132,132169.834045368,131733.8846493,132724.752743888,129865.629988164,136772.443753292,132573.99438806,129021.645501896,128181.703344823
Luxembourg,LUX,Gini index,SI.POV.GINI,30.1,30.9,31.1,30.2,30.2,30.8,30.9,31.1,32.6,31.2,30.5,32.1,34.3,32,31.2,32.9,31.7,34.5,35.4,34.2,33.4,32.7,34.1,33.6,..
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.216,84.843,85.299,85.743,86.177,86.598,87.009,87.409,87.8,88.178,88.547,88.906,89.249,89.574,89.884,90.179,90.46,90.727,90.981,91.223,91.453,91.672,91.881,92.078,92.266
"Macao SAR, China",MAC,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,55936.2413189709,57114.0575819361,61564.9271089818,67925.7083770526,83915.2210636626,87090.7213199448,93724.9882312347,102761.602782368,102355.889927866,104764.709166366,130596.314613522,155185.405305391,164065.001803564,174339.002047133,162582.448438228,123396.168427464,120754.928478026,133500.278958701,139787.663947085,133549.152178595,59791.4724884757,74177.7825248277,60089.8325820639,104961.920230969,112843.96274393
"Macao SAR, China",MAC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Macao SAR, China",MAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Madagascar,MDG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1701.44320253324,1748.50350928912,1486.43429741546,1584.74925232124,1620.11953793047,1648.17631553759,1686.86335459761,1731.61751794713,1794.40235887057,1673.15551466469,1635.24511472811,1614.5513777354,1617.79082882235,1610.60230789415,1620.35788906355,1627.58061341993,1648.91226979046,1669.72764267024,1678.78623269236,1707.8315382978,1545.72714378969,1577.43246056586,1602.71368352311,1629.46097248042,1657.0497062251
Madagascar,MDG,Gini index,SI.POV.GINI,..,47.4,..,..,..,39.9,..,..,..,..,42.4,..,42.6,..,..,..,..,..,..,..,..,36.8,..,..,..
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.121,27.391,27.663,27.936,28.211,28.814,29.425,30.043,30.67,31.301,31.938,32.58,33.227,33.878,34.534,35.193,35.856,36.522,37.191,37.861,38.534,39.207,39.882,40.556,41.231
Malawi,MWI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1239.39174838676,1149.58039601898,1140.84274642418,1176.12385998737,1208.2196975075,1214.7426419188,1237.27386519947,1318.33196397214,1378.42886690465,1449.72601522136,1504.37514113215,1533.22889572405,1518.14803849238,1555.50607410511,1597.56484331405,1597.69145324855,1593.59549264808,1613.0593571462,1638.91665761076,1687.28944917892,1656.43985192533,1687.59358179651,1659.95933825168,1648.43651796379,1635.85689673716
Malawi,MWI,Gini index,SI.POV.GINI,..,..,..,..,39.9,..,..,..,..,..,45.5,..,..,..,..,..,44.7,..,..,38.5,..,..,..,..,..
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.61,14.698,14.786,14.875,14.964,15.054,15.144,15.235,15.326,15.429,15.544,15.672,15.812,15.966,16.132,16.313,16.506,16.714,16.937,17.174,17.427,17.695,17.98,18.28,18.598
Malaysia,MYS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,18532.9096706227,18186.4411330146,18708.8694877279,19329.0062757538,20168.5062099425,20767.5857243346,21444.4857715028,22305.118263117,22898.0027575442,22106.6417311801,23307.9698543785,24115.8181203958,25006.3587781537,25736.3525554142,26818.4317281659,27699.6278860387,28425.3707609412,29551.5457597197,30459.9655338061,31300.5086554849,29200.452632127,29822.8491831618,32079.1515157489,32812.2997525336,34071.9449554711
Malaysia,MYS,Gini index,SI.POV.GINI,..,..,..,46.4,..,..,44.8,..,45.5,..,..,43.9,..,41.3,..,41.1,..,..,41.2,..,..,40.7,..,..,..
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.977,62.922,63.856,64.78,65.694,66.594,67.483,68.36,69.225,70.075,70.912,71.609,72.275,72.93,73.577,74.213,74.84,75.447,76.036,76.607,77.16,77.696,78.214,78.716,79.201
Maldives,MDV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,13738.2809273211,12977.9990852583,13689.806556598,15316.1192843398,15958.6557897614,13942.8753908979,16829.9768382692,17439.9505021566,18344.4866647758,16230.0089275165,16730.0144246926,17581.7676650496,17390.1475196581,17986.8907576734,18765.3592239616,18829.4481597807,19345.1792347732,20036.7165518181,21072.5805447801,21855.5012283287,14242.9750825057,19052.6224904311,21357.8112534171,22286.9801856172,23351.0538990332
Maldives,MDV,Gini index,SI.POV.GINI,..,..,41.3,..,..,..,..,..,..,38.4,..,..,..,..,..,..,31.3,..,..,29.3,..,..,..,..,..
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.706,28.859,30.042,31.252,32.49,33.75,34.794,35.2,35.61,36.021,36.434,36.849,37.267,37.685,38.106,38.529,38.954,39.38,39.808,40.238,40.669,41.102,41.536,41.971,42.407
Mali,MLI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1912.30898407596,2140.99256560511,2139.97091956827,2262.05132721811,2224.14409518764,2314.01514572099,2388.34820274568,2400.65286853272,2474.90996854311,2506.58091243588,2594.41564875252,2612.84826005922,2523.17698088508,2508.92142241824,2615.6703103311,2686.559744481,2759.10958220319,2816.19328902961,2862.40632429945,2916.17069419921,2796.41038445608,2796.22793795431,2808.52247409848,2854.82717351569,2910.81542295398
Mali,MLI,Gini index,SI.POV.GINI,..,39.9,..,..,..,..,38.9,..,..,33,..,..,..,..,..,..,..,..,36,..,..,35.7,..,..,..
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.356,29.075,29.806,30.547,31.3,32.06,32.832,33.612,34.403,35.2,35.999,36.799,37.599,38.398,39.196,39.991,40.783,41.572,42.356,43.136,43.909,44.677,45.437,46.189,46.934
Malta,MLT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,31039.9098433002,30574.5274682484,31179.2995622387,32119.1897831999,32034.0919934584,32747.4776435587,33390.6226529554,34950.2923883631,36254.9802907532,35480.597584139,37494.831474763,37706.6641750752,38902.2242416991,40884.3748296434,43124.0879905645,46130.2733798135,46924.8872346064,51581.9472716104,53371.0165559881,53345.2811978979,50395.8569320941,56805.2766131529,57784.8226737272,59296.7079047762,60473.2580715114
Malta,MLT,Gini index,SI.POV.GINI,..,..,..,..,..,..,28,29.2,29,30.2,29,29.1,29.4,28.8,29,29.4,29.1,29.2,28.7,31,31.4,31.6,34.6,..,..
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.368,92.641,92.905,93.16,93.407,93.645,93.784,93.857,93.929,94.001,94.072,94.141,94.211,94.279,94.347,94.414,94.48,94.546,94.612,94.678,94.744,94.81,94.875,94.941,95.006
Marshall Islands,MHL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3772.21580249948,4000.73051185179,4121.83964555335,4040.65511934982,4012.34450016078,4075.15864767418,4075.57643179741,4222.41292273555,3903.30558742876,4047.22680617883,4269.35843273852,4259.11601606602,4244.04434413747,4469.85358401606,4491.99193864534,4670.10918243673,4896.52195460775,5199.34447962978,5635.30750426866,6405.07564930522,6417.18441217725,6705.87529163236,6844.33467800314,6786.69569348956,7212.33432756108
Marshall Islands,MHL,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.5,..,..,..,..,..
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.58,69.101,69.618,70.13,70.637,71.138,71.635,72.126,72.613,73.093,73.568,74.038,74.498,74.946,75.384,75.811,76.228,76.634,77.031,77.417,77.794,78.162,78.52,78.868,79.208
Mauritania,MRT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5008.60807144572,4847.41086528495,4806.89853853419,5023.65213880391,5139.22552468863,5445.82951721956,6284.70209595667,6002.77832709959,5813.35608895899,5639.78745530453,5605.76389263189,5653.21720469753,5716.25195847077,5769.72871359233,5837.85203652106,5969.54239881575,5866.28145291802,6050.62180822951,6153.63790853695,6162.21045071341,5963.23550334684,5836.56580821897,6053.26178704876,6258.71091329181,6396.99125827366
Mauritania,MRT,Gini index,SI.POV.GINI,39,..,..,..,40.2,..,..,..,35.7,..,..,..,..,..,32.6,..,..,..,..,32,..,..,..,..,..
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.091,38.616,39.48,40.351,41.229,42.111,42.998,43.89,44.788,45.686,46.588,47.493,48.4,49.306,50.203,51.089,51.962,52.824,53.672,54.507,55.327,56.133,56.923,57.699,58.458
Mauritius,MUS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,13322.0201371529,13659.6351447605,13784.1987532342,14495.6936667156,15028.8176367627,15205.6615966894,15871.3026347781,16703.9900458722,17540.2818313137,18073.699423333,18819.9984117523,19556.0487831353,20183.700066904,20811.4949948638,21568.8648549433,22335.2836166732,23182.0434124374,24073.2325633886,25024.1337925763,25739.354897588,21994.6659848681,22737.5729410543,24788.7664977319,26060.7329023519,27317.185283655
Mauritius,MUS,Gini index,SI.POV.GINI,..,..,..,..,..,..,35.7,..,..,..,..,..,38.5,..,..,..,..,36.8,..,..,..,..,..,..,..
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.67,42.559,42.447,42.335,42.223,42.112,42,41.889,41.777,41.666,41.555,41.444,41.332,41.222,41.111,41,40.91,40.841,40.793,40.766,40.76,40.775,40.81,40.867,40.944
Mexico,MEX,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,20470.4937645071,20078.2183907682,19744.7933652376,19701.4633875532,20127.2242879286,20277.2552828148,20965.8256062375,21102.2688313519,20992.5602637663,19385.5437229068,20058.3854848724,20457.6001663547,20898.9357184489,20805.3480382084,21069.7661610169,21408.9283209728,21578.2633552956,21777.5225129207,21997.7730148117,21704.1859474903,19728.4817839998,20782.5877425331,21392.1114573777,21905.1773271473,22033.2744496619
Mexico,MEX,Gini index,SI.POV.GINI,53.4,..,50.6,..,50.3,50.9,49.7,..,50.8,..,47.7,..,49.6,..,48.9,..,46.9,..,46,..,44.6,..,43.5,..,..
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.722,75.045,75.365,75.682,75.997,76.308,76.616,76.92,77.222,77.52,77.815,78.111,78.405,78.699,78.993,79.285,79.577,79.867,80.156,80.444,80.731,81.016,81.3,81.582,81.862
"Micronesia, Fed. Sts.",FSM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3611.44958443301,3679.19077119563,3696.58532393305,3760.15045838051,3656.05384335818,3747.88375563799,3767.94490267357,3727.33731966758,3669.08649729737,3742.82979623935,3842.23612631946,3958.93215217487,3878.11226996073,3727.42606509837,3632.2415661624,3788.934100036,3794.7454587961,3811.78965209534,3796.94604537436,3938.55708833154,3850.53052491937,3944.70571499559,3813.33830831106,3814.16967708656,3823.60411002339
"Micronesia, Fed. Sts.",FSM,Gini index,SI.POV.GINI,..,..,..,..,..,42.4,..,..,..,..,..,..,..,40.1,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.33,22.33,22.33,22.33,22.33,22.33,22.324,22.317,22.311,22.305,22.298,22.305,22.324,22.355,22.399,22.456,22.526,22.608,22.703,22.812,22.933,23.068,23.217,23.379,23.555
